Date,S&P 500,,,,,,,,
27/3/20,217.56,,,,,,,,
30/3/20,219.81,,,,,,,,
31/3/20,223.4,,,,,,,,
1/4/20,213.04,,,,,,,,
2/4/20,232.37,,,,,,,,
3/4/20,229.26,,,,,,,,
6/4/20,241.07,,,,,,,,
7/4/20,245.9,,,,,,,,
8/4/20,262.46,,,,,,,,
9/4/20,259.63,,,,,,,,
13/4/20,258.57,,,,,,,,
14/4/20,257.37,,,,,,,,
15/4/20,245.34,,,,,,,,
16/4/20,235.59,,,,,,,,
17/4/20,260.17,,,,,,,,
20/4/20,251.6,,,,,,,,
21/4/20,247.38,,,,,,,,
22/4/20,256.24,,,,,,,,
23/4/20,263.96,,,,,,,,
24/4/20,264.51,,,,,,,,
27/4/20,270.07,,,,,,,,
28/4/20,275.99,,,,,,,,
29/4/20,296.28,,,,,,,,
30/4/20,289.65,,,,,,,,
1/5/20,272.28,,,,,,,,
4/5/20,282.38,,,,,,,,
5/5/20,283.12,,,,,,,,
6/5/20,275.67,,,,,,,,
7/5/20,282.49,,,,,,,,
8/5/20,294.75,,,,,,,,
11/5/20,289.78,,,,,,,,
12/5/20,282.93,,,,,,,,
13/5/20,270.52,,,,,,,,
14/5/20,273.07,,,,,,,,
15/5/20,272.31,,,,,,,,
18/5/20,292.87,,,,,,,,
19/5/20,284.4,,,,,,,,
20/5/20,295.26,,,,,,,,
21/5/20,290.88,,,,,,,,
22/5/20,288.94,,,,,,,,
26/5/20,297.34,,,,,,,,
27/5/20,300.79,,,,,,,,
28/5/20,292.04,,,,,,,,
29/5/20,291.59,,,,,,,,
1/6/20,296.5,,,,,,,,
2/6/20,304.37,,,,,,,,
3/6/20,313.65,,,,,,,,
4/6/20,313.17,,,,,,,,
5/6/20,336.52,,,,,,,,
8/6/20,351.06,,,,,,,,
9/6/20,338.46,,,,,,,,
10/6/20,321.81,,,,,,,,
11/6/20,291.39,,,,,,,,
12/6/20,299.28,,,,,,,,
15/6/20,299.54,,,,,,,,
16/6/20,307.99,,,,,,,,
17/6/20,297.89,,,,,,,,
18/6/20,301.45,,,,,,,,
19/6/20,296.4,,,,,,,,
22/6/20,298.27,,,,,,,,
23/6/20,298.5,,,,,,,,
24/6/20,281.97,,,,,,,,
25/6/20,287.39,,,,,,,,
26/6/20,277.3,,,,,,,,
29/6/20,281.26,,,,,,,,
30/6/20,287.46,,,,,,,,
1/7/20,280.3,,,,,,,,
2/7/20,283.46,,,,,,,,
6/7/20,284.51,,,,,,,,
7/7/20,275.46,,,,,,,,
8/7/20,275.17,,,,,,,,
9/7/20,261.81,,,,,,,,
10/7/20,270.32,,,,,,,,
13/7/20,268.87,,,,,,,,
14/7/20,278.56,,,,,,,,
15/7/20,284.02,,,,,,,,
16/7/20,282.57,,,,,,,,
17/7/20,278.27,,,,,,,,
20/7/20,273.46,,,,,,,,
21/7/20,290.28,,,,,,,,
22/7/20,286.39,,,,,,,,
23/7/20,285.79,,,,,,,,
24/7/20,284.11,,,,,,,,
27/7/20,284.71,,,,,,,,
28/7/20,279.73,,,,,,,,
29/7/20,285.7,,,,,,,,
30/7/20,273.99,,,,,,,,
31/7/20,272.09,,,,,,,,
3/8/20,272.81,,,,,,,,
4/8/20,279.51,,,,,,,,
5/8/20,282.46,,,,,,,,
6/8/20,280.45,,,,,,,,
7/8/20,280.59,,,,,,,,
10/8/20,289.24,,,,,,,,
11/8/20,288.55,,,,,,,,
12/8/20,290.07,,,,,,,,
13/8/20,284.31,,,,,,,,
14/8/20,286.99,,,,,,,,
17/8/20,285.18,,,,,,,,
18/8/20,280.29,,,,,,,,
19/8/20,277.05,,,,,,,,
20/8/20,271.15,,,,,,,,
21/8/20,269.45,,,,,,,,
24/8/20,276.87,,,,,,,,
25/8/20,272.94,,,,,,,,
26/8/20,266.85,,,,,,,,
27/8/20,267.52,,,,,,,,
28/8/20,272.48,,,,,,,,
31/8/20,266.5,,,,,,,,
1/9/20,264.05,,,,,,,,
2/9/20,262.95,,,,,,,,
3/9/20,261.18,,,,,,,,
4/9/20,260.32,,,,,,,,
8/9/20,250.67,,,,,,,,
9/9/20,252.21,,,,,,,,
10/9/20,242.96,,,,,,,,
11/9/20,243.58,,,,,,,,
14/9/20,245.09,,,,,,,,
15/9/20,243.22,,,,,,,,
16/9/20,253.06,,,,,,,,
17/9/20,253.58,,,,,,,,
18/9/20,250.65,,,,,,,,
21/9/20,242.45,,,,,,,,
22/9/20,239.96,,,,,,,,
23/9/20,229.05,,,,,,,,
24/9/20,229.24,,,,,,,,
25/9/20,229.09,,,,,,,,
28/9/20,234.42,,,,,,,,
29/9/20,228.03,,,,,,,,
30/9/20,227.49,,,,,,,,
1/10/20,220.36,,,,,,,,
2/10/20,222.55,,,,,,,,
5/10/20,229.05,,,,,,,,
6/10/20,225.56,,,,,,,,
7/10/20,228.82,,,,,,,,
8/10/20,237.46,,,,,,,,
9/10/20,233.68,,,,,,,,
12/10/20,234.41,,,,,,,,
13/10/20,230.76,,,,,,,,
14/10/20,231.47,,,,,,,,
15/10/20,234.18,,,,,,,,
16/10/20,228.78,,,,,,,,
19/10/20,223.97,,,,,,,,
20/10/20,226.51,,,,,,,,
21/10/20,222.01,,,,,,,,
22/10/20,231.24,,,,,,,,
23/10/20,229.96,,,,,,,,
26/10/20,221.99,,,,,,,,
27/10/20,218.92,,,,,,,,
28/10/20,209.69,,,,,,,,
29/10/20,216.41,,,,,,,,
30/10/20,216.82,,,,,,,,
2/11/20,224.77,,,,,,,,
3/11/20,223.09,,,,,,,,
4/11/20,223.45,,,,,,,,
5/11/20,223.36,,,,,,,,
6/11/20,218.58,,,,,,,,
9/11/20,249.67,,,,,,,,
10/11/20,255.97,,,,,,,,
11/11/20,253.82,,,,,,,,
12/11/20,245.21,,,,,,,,
13/11/20,254.55,,,,,,,,
16/11/20,271.09,,,,,,,,
17/11/20,272.44,,,,,,,,
18/11/20,264.6,,,,,,,,
19/11/20,268.65,,,,,,,,
20/11/20,267.24,,,,,,,,
23/11/20,286.18,,,,,,,,
24/11/20,300.95,,,,,,,,
25/11/20,293.66,,,,,,,,
27/11/20,289.99,,,,,,,,
30/11/20,274.42,,,,,,,,
1/12/20,275.62,,,,,,,,
2/12/20,284.3,,,,,,,,
3/12/20,287.34,,,,,,,,
4/12/20,302.94,,,,,,,,
7/12/20,295.55,,,,,,,,
8/12/20,300.19,,,,,,,,
9/12/20,301.14,,,,,,,,
10/12/20,309.95,,,,,,,,
11/12/20,306.38,,,,,,,,
14/12/20,295.55,,,,,,,,
15/12/20,301.23,,,,,,,,
16/12/20,300.04,,,,,,,,
17/12/20,298.33,,,,,,,,
18/12/20,293.33,,,,,,,,
21/12/20,288.06,,,,,,,,
22/12/20,283.04,,,,,,,,
23/12/20,289.2,,,,,,,,
24/12/20,287.38,,,,,,,,
28/12/20,285.82,,,,,,,,
29/12/20,283.93,,,,,,,,
30/12/20,288.48,,,,,,,,
31/12/20,286.14,,,,,,,,
4/1/21,286.5,,,,,,,,
5/1/21,299.49,,,,,,,,
6/1/21,308.45,,,,,,,,
7/1/21,313.06,,,,,,,,
8/1/21,312.78,,,,,,,,
11/1/21,317.86,,,,,,,,
12/1/21,328.98,,,,,,,,
13/1/21,326.33,,,,,,,,
14/1/21,336.14,,,,,,,,
15/1/21,322.58,,,,,,,,
19/1/21,329.3,,,,,,,,
20/1/21,330.47,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
