Date,S&P 500,,,,,,,,
12/6/20,1016.5,,,,,,,,
15/6/20,1025.39,,,,,,,,
16/6/20,1045.88,,,,,,,,
17/6/20,1046.66,,,,,,,,
18/6/20,1044.5,,,,,,,,
19/6/20,1039.83,,,,,,,,
22/6/20,1051.29,,,,,,,,
23/6/20,1062.23,,,,,,,,
24/6/20,1041.21,,,,,,,,
25/6/20,1044.4,,,,,,,,
26/6/20,1020.03,,,,,,,,
29/6/20,1033.56,,,,,,,,
30/6/20,1051.42,,,,,,,,
1/7/20,1069.88,,,,,,,,
2/7/20,1074.07,,,,,,,,
6/7/20,1108.6,,,,,,,,
7/7/20,1089.49,,,,,,,,
8/7/20,1106.19,,,,,,,,
9/7/20,1114.73,,,,,,,,
10/7/20,1125.92,,,,,,,,
13/7/20,1106.46,,,,,,,,
14/7/20,1113.07,,,,,,,,
15/7/20,1118.24,,,,,,,,
16/7/20,1115.2,,,,,,,,
17/7/20,1107.71,,,,,,,,
20/7/20,1142.47,,,,,,,,
21/7/20,1138.34,,,,,,,,
22/7/20,1142.07,,,,,,,,
23/7/20,1118.87,,,,,,,,
24/7/20,1122.55,,,,,,,,
27/7/20,1132.31,,,,,,,,
28/7/20,1118.41,,,,,,,,
29/7/20,1130.21,,,,,,,,
30/7/20,1131.37,,,,,,,,
31/7/20,1145.81,,,,,,,,
3/8/20,1139.53,,,,,,,,
4/8/20,1148.91,,,,,,,,
5/8/20,1165.04,,,,,,,,
6/8/20,1170.85,,,,,,,,
7/8/20,1167.41,,,,,,,,
10/8/20,1175.4,,,,,,,,
11/8/20,1167.93,,,,,,,,
12/8/20,1187.44,,,,,,,,
13/8/20,1186.76,,,,,,,,
14/8/20,1185.62,,,,,,,,
17/8/20,1199.92,,,,,,,,
18/8/20,1217.44,,,,,,,,
19/8/20,1208.71,,,,,,,,
20/8/20,1210.45,,,,,,,,
21/8/20,1214.27,,,,,,,,
24/8/20,1230.04,,,,,,,,
25/8/20,1236.56,,,,,,,,
26/8/20,1254.67,,,,,,,,
27/8/20,1245.67,,,,,,,,
28/8/20,1251.82,,,,,,,,
31/8/20,1253.91,,,,,,,,
1/9/20,1267.62,,,,,,,,
2/9/20,1283.28,,,,,,,,
3/9/20,1237.57,,,,,,,,
4/9/20,1220.14,,,,,,,,
8/9/20,1194.69,,,,,,,,
9/9/20,1222.32,,,,,,,,
10/9/20,1200.68,,,,,,,,
11/9/20,1196.89,,,,,,,,
14/9/20,1205.24,,,,,,,,
15/9/20,1217.64,,,,,,,,
16/9/20,1205.26,,,,,,,,
17/9/20,1186.13,,,,,,,,
18/9/20,1169,,,,,,,,
21/9/20,1156.13,,,,,,,,
22/9/20,1190.32,,,,,,,,
23/9/20,1163.66,,,,,,,,
24/9/20,1165.13,,,,,,,,
25/9/20,1183.4,,,,,,,,
28/9/20,1209.21,,,,,,,,
29/9/20,1199.7,,,,,,,,
30/9/20,1207.69,,,,,,,,
1/10/20,1226.01,,,,,,,,
2/10/20,1213.1,,,,,,,,
5/10/20,1232.48,,,,,,,,
6/10/20,1206.24,,,,,,,,
7/10/20,1235.99,,,,,,,,
8/10/20,1241.47,,,,,,,,
9/10/20,1260.08,,,,,,,,
12/10/20,1287.14,,,,,,,,
13/10/20,1287.57,,,,,,,,
14/10/20,1269.19,,,,,,,,
15/10/20,1270.3,,,,,,,,
16/10/20,1257.8,,,,,,,,
19/10/20,1238,,,,,,,,
20/10/20,1246.19,,,,,,,,
21/10/20,1238.34,,,,,,,,
22/10/20,1238.94,,,,,,,,
23/10/20,1249.95,,,,,,,,
26/10/20,1232,,,,,,,,
27/10/20,1239.06,,,,,,,,
28/10/20,1197.42,,,,,,,,
29/10/20,1208.3,,,,,,,,
30/10/20,1172.03,,,,,,,,
2/11/20,1175.56,,,,,,,,
3/11/20,1199.38,,,,,,,,
4/11/20,1237.02,,,,,,,,
5/11/20,1262.05,,,,,,,,
6/11/20,1258.63,,,,,,,,
9/11/20,1238.56,,,,,,,,
10/11/20,1224.78,,,,,,,,
11/11/20,1243.18,,,,,,,,
12/11/20,1228.51,,,,,,,,
13/11/20,1244.78,,,,,,,,
16/11/20,1257.53,,,,,,,,
17/11/20,1253.7,,,,,,,,
18/11/20,1243.98,,,,,,,,
19/11/20,1249.68,,,,,,,,
20/11/20,1243.31,,,,,,,,
23/11/20,1253.36,,,,,,,,
24/11/20,1269.93,,,,,,,,
25/11/20,1277.27,,,,,,,,
27/11/20,1280.15,,,,,,,,
30/11/20,1271.42,,,,,,,,
1/12/20,1283.97,,,,,,,,
2/12/20,1275.02,,,,,,,,
3/12/20,1276.47,,,,,,,,
4/12/20,1274.78,,,,,,,,
7/12/20,1272.18,,,,,,,,
8/12/20,1271.6,,,,,,,,
9/12/20,1265.07,,,,,,,,
10/12/20,1263.45,,,,,,,,
11/12/20,1259.81,,,,,,,,
14/12/20,1265.54,,,,,,,,
15/12/20,1278.83,,,,,,,,
16/12/20,1292.53,,,,,,,,
17/12/20,1298.63,,,,,,,,
18/12/20,1289.04,,,,,,,,
21/12/20,1279.1,,,,,,,,
22/12/20,1274.47,,,,,,,,
23/12/20,1275.4,,,,,,,,
24/12/20,1277.28,,,,,,,,
28/12/20,1296.05,,,,,,,,
29/12/20,1298.86,,,,,,,,
30/12/20,1302.76,,,,,,,,
31/12/20,1302.56,,,,,,,,
4/1/21,1287.85,,,,,,,,
5/1/21,1298.65,,,,,,,,
6/1/21,1305.21,,,,,,,,
7/1/21,1328.67,,,,,,,,
8/1/21,1352.53,,,,,,,,
11/1/21,1327,,,,,,,,
12/1/21,1344.38,,,,,,,,
13/1/21,1347.14,,,,,,,,
14/1/21,1337.23,,,,,,,,
15/1/21,1327.14,,,,,,,,
19/1/21,1334.81,,,,,,,,
20/1/21,1364.99,,,,,,,,
21/1/21,1372.53,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
