Date,S&P 500,,,,,,,,
14/9/20,1232.48,,,,,,,,
15/9/20,1234.48,,,,,,,,
16/9/20,1231.71,,,,,,,,
17/9/20,1227.91,,,,,,,,
18/9/20,1226.34,,,,,,,,
21/9/20,1203.72,,,,,,,,
22/9/20,1201.45,,,,,,,,
23/9/20,1188.52,,,,,,,,
24/9/20,1182.29,,,,,,,,
25/9/20,1201.81,,,,,,,,
28/9/20,1211.66,,,,,,,,
29/9/20,1210.72,,,,,,,,
30/9/20,1231.02,,,,,,,,
1/10/20,1225.24,,,,,,,,
2/10/20,1214.11,,,,,,,,
5/10/20,1239.5,,,,,,,,
6/10/20,1223.27,,,,,,,,
7/10/20,1246.4,,,,,,,,
8/10/20,1252.28,,,,,,,,
9/10/20,1263.33,,,,,,,,
12/10/20,1271.84,,,,,,,,
13/10/20,1262.7,,,,,,,,
14/10/20,1253.94,,,,,,,,
15/10/20,1244.88,,,,,,,,
16/10/20,1257.6,,,,,,,,
19/10/20,1236.95,,,,,,,,
20/10/20,1238.56,,,,,,,,
21/10/20,1232.76,,,,,,,,
22/10/20,1251.08,,,,,,,,
23/10/20,1255.97,,,,,,,,
26/10/20,1242.03,,,,,,,,
27/10/20,1233.48,,,,,,,,
28/10/20,1193.7,,,,,,,,
29/10/20,1185.17,,,,,,,,
30/10/20,1184.32,,,,,,,,
2/11/20,1205.91,,,,,,,,
3/11/20,1223.3,,,,,,,,
4/11/20,1277.71,,,,,,,,
5/11/20,1280.07,,,,,,,,
6/11/20,1282.04,,,,,,,,
9/11/20,1291.38,,,,,,,,
10/11/20,1295.95,,,,,,,,
11/11/20,1293.81,,,,,,,,
12/11/20,1288.6,,,,,,,,
13/11/20,1305.4,,,,,,,,
16/11/20,1302.87,,,,,,,,
17/11/20,1293.3,,,,,,,,
18/11/20,1270.51,,,,,,,,
19/11/20,1268.74,,,,,,,,
20/11/20,1266.25,,,,,,,,
23/11/20,1262.42,,,,,,,,
24/11/20,1266.01,,,,,,,,
25/11/20,1260.66,,,,,,,,
27/11/20,1272.68,,,,,,,,
30/11/20,1276.31,,,,,,,,
1/12/20,1286.61,,,,,,,,
2/12/20,1296.94,,,,,,,,
3/12/20,1294.77,,,,,,,,
4/12/20,1308.88,,,,,,,,
7/12/20,1300.77,,,,,,,,
8/12/20,1310.26,,,,,,,,
9/12/20,1306.48,,,,,,,,
10/12/20,1303.91,,,,,,,,
11/12/20,1298.49,,,,,,,,
14/12/20,1288.29,,,,,,,,
15/12/20,1302.04,,,,,,,,
16/12/20,1297.69,,,,,,,,
17/12/20,1312.28,,,,,,,,
18/12/20,1312.65,,,,,,,,
21/12/20,1299.99,,,,,,,,
22/12/20,1295.75,,,,,,,,
23/12/20,1296.78,,,,,,,,
24/12/20,1299.88,,,,,,,,
28/12/20,1303.37,,,,,,,,
29/12/20,1309.07,,,,,,,,
30/12/20,1309.08,,,,,,,,
31/12/20,1324.01,,,,,,,,
4/1/21,1316.89,,,,,,,,
5/1/21,1325.67,,,,,,,,
6/1/21,1344.35,,,,,,,,
7/1/21,1362.09,,,,,,,,
8/1/21,1368.54,,,,,,,,
11/1/21,1375.46,,,,,,,,
12/1/21,1360.72,,,,,,,,
13/1/21,1364.15,,,,,,,,
14/1/21,1358.91,,,,,,,,
15/1/21,1363.26,,,,,,,,
19/1/21,1373.74,,,,,,,,
20/1/21,1381.65,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
